1900,0.9495,-1481.532511,-1342.476978,-704.5059062,-1975.376681,605.4103931,1432.839833,-2469.220851,5.524599998,2470.925207,,,
1901,0.95,-1500,-1221.271456,-488.6719583,-2000,896.1472322,1196.920138,-2500,-385.6286247,2381.032451,,,
1902,0.9505,-1481.532511,-1069.994178,-260.8052851,-1975.376681,1164.817952,931.5282971,-2469.220851,-767.2863928,2232.510774,,,
1903,0.951,-1426.584774,-892.3700916,-26.51672012,-1902.113033,1404.806989,643.1991378,-2377.641291,-1130.051023,2029.017273,,,
1904,0.9515,-1336.509786,-692.7728924,208.4247745,-1782.013048,1610.205015,339.0322811,-2227.51631,-1464.990047,1775.562633,,,
1905,0.952,-1213.525492,-476.1173254,438.2341594,-1618.033989,1775.954449,26.51732444,-2022.542486,-1763.856154,1478.387748,,,
1906,0.9525,-1060.660172,-247.7381697,657.2527649,-1414.213562,1897.973991,-286.6505768,-1767.766953,-2019.290269,1144.810049,,,
1907,0.953,-881.6778785,-13.25887805,860.0876261,-1175.570505,1973.259115,-592.7601894,-1469.463131,-2225.002756,783.0433286,,,
1908,0.9535,-680.9857496,221.5468912,1041.744275,-907.9809995,1999.95605,-884.2740789,-1134.976249,-2375.92829,401.9954823,,,
1909,0.954,-463.5254916,450.8974407,1197.749723,-618.0339888,1977.407429,-1154.014206,-772.542486,-2468.350585,11.04917298,,,
1910,0.9545,-234.6516976,669.1453987,1324.262598,-312.8689301,1906.168475,-1395.338673,-391.0861626,-2499.993896,-380.1692036,,,
1911,0.955,-2.34575E-08,870.9167763,1418.167732,-3.12766E-08,1787.993327,-1602.305271,-3.90958E-08,-2470.07906,-762.0265527,,,
1912,0.9555,234.6516975,1051.243292,1477.152871,312.86893,1625.791849,-1769.817796,391.0861626,-2379.342681,-1125.120279,,,
1913,0.956,463.5254915,1205.68471,1499.765603,618.0339887,1423.557981,-1893.751533,772.5424859,-2230.018987,-1460.50981,,,
1914,0.9565,680.9857496,1330.438168,1485.449129,907.9809995,1186.27139,-1971.054822,1134.976249,-2025.784826,-1759.936742,,,
1915,0.957,881.6778784,1422.431823,1434.555967,1175.570505,919.7748606,-1999.8242,1469.463131,-1771.669119,-2016.028191,,,
1916,0.9575,1060.660172,1479.400486,1348.339276,1414.213562,630.6304215,-1979.351269,1767.766953,-1473.929038,-2222.478335,,,
1917,0.958,1213.525492,1499.9414,1228.921997,1618.033989,325.9577686,-1910.140141,2022.542486,-1139.895933,-2374.203687,,,
1918,0.9585,1336.509786,1483.548777,1079.244581,1782.013048,13.2589536,-1793.895023,2227.51631,-777.7948064,-2467.468264,,,
1919,0.959,1426.584774,1430.626261,902.9925805,1902.113033,-299.7663408,-1633.478256,2377.641291,-396.5417907,-2499.975583,,,
1920,0.9595,1481.532511,1342.476978,704.5059062,1975.376681,-605.4103931,-1432.839833,2469.220851,-5.524599999,-2470.925207,,,
1921,0.96,1500,1221.271456,488.6719583,2000,-896.1472322,-1196.920138,2500,385.6286247,-2381.032451,,,
1922,0.9605,1481.532511,1069.994178,260.8052851,1975.376681,-1164.817952,-931.5282971,2469.220851,767.2863928,-2232.510774,,,
1923,0.961,1426.584774,892.3700916,26.51672012,1902.113033,-1404.806989,-643.1991378,2377.641291,1130.051023,-2029.017273,,,
1924,0.9615,1336.509786,692.7728924,-208.4247745,1782.013048,-1610.205015,-339.0322811,2227.51631,1464.990047,-1775.562633,,,
1925,0.962,1213.525492,476.1173254,-438.2341594,1618.033989,-1775.954449,-26.51732444,2022.542486,1763.856154,-1478.387748,,,
1926,0.9625,1060.660172,247.7381697,-657.2527649,1414.213562,-1897.973991,286.6505768,1767.766953,2019.290269,-1144.810049,,,
1927,0.963,881.6778785,13.25887806,-860.0876261,1175.570505,-1973.259115,592.7601894,1469.463131,2225.002756,-783.0433286,,,
1928,0.9635,680.9857496,-221.5468912,-1041.744275,907.9809995,-1999.95605,884.2740789,1134.976249,2375.92829,-401.9954823,,,
1929,0.964,463.5254916,-450.8974407,-1197.749723,618.0339888,-1977.407429,1154.014206,772.542486,2468.350585,-11.04917298,,,
1930,0.9645,234.6516976,-669.1453987,-1324.262598,312.8689301,-1906.168475,1395.338673,391.0861626,2499.993896,380.1692036,,,
1931,0.965,2.39852E-08,-870.9167763,-1418.167732,3.19803E-08,-1787.993327,1602.305271,3.99754E-08,2470.07906,762.0265527,,,
1932,0.9655,-234.6516975,-1051.243292,-1477.152871,-312.86893,-1625.791849,1769.817796,-391.0861626,2379.342681,1125.120279,,,
1933,0.966,-463.5254915,-1205.68471,-1499.765603,-618.0339887,-1423.557981,1893.751533,-772.5424859,2230.018987,1460.50981,,,
1934,0.9665,-680.9857496,-1330.438168,-1485.449129,-907.9809995,-1186.27139,1971.054822,-1134.976249,2025.784826,1759.936742,,,
1935,0.967,-881.6778784,-1422.431823,-1434.555967,-1175.570505,-919.7748606,1999.8242,-1469.463131,1771.669119,2016.028191,,,
1936,0.9675,-1060.660172,-1479.400486,-1348.339276,-1414.213562,-630.6304215,1979.351269,-1767.766953,1473.929038,2222.478335,,,
1937,0.968,-1213.525492,-1499.9414,-1228.921997,-1618.033989,-325.9577686,1910.140141,-2022.542486,1139.895933,2374.203687,,,
1938,0.9685,-1336.509786,-1483.548777,-1079.244581,-1782.013048,-13.2589536,1793.895023,-2227.51631,777.7948065,2467.468264,,,
1939,0.969,-1426.584774,-1430.626261,-902.9925805,-1902.113033,299.7663408,1633.478256,-2377.641291,396.5417907,2499.975583,,,
1940,0.9695,-1481.532511,-1342.476978,-704.5059062,-1975.376681,605.4103931,1432.839833,-2469.220851,5.5246,2470.925207,,,
1941,0.97,-1500,-1221.271456,-488.6719583,-2000,896.1472322,1196.920138,-2500,-385.6286247,2381.032451,,,
1942,0.9705,-1481.532511,-1069.994178,-260.8052851,-1975.376681,1164.817952,931.5282971,-2469.220851,-767.2863928,2232.510774,,,
1943,0.971,-1426.584774,-892.3700916,-26.51672012,-1902.113033,1404.806989,643.1991378,-2377.641291,-1130.051023,2029.017273,,,
1944,0.9715,-1336.509786,-692.7728924,208.4247745,-1782.013048,1610.205015,339.0322811,-2227.51631,-1464.990047,1775.562633,,,
1945,0.972,-1213.525492,-476.1173254,438.2341594,-1618.033989,1775.954449,26.51732444,-2022.542486,-1763.856154,1478.387748,,,
1946,0.9725,-1060.660172,-247.7381697,657.2527649,-1414.213562,1897.973991,-286.6505768,-1767.766953,-2019.290269,1144.810049,,,
1947,0.973,-881.6778785,-13.25887806,860.0876261,-1175.570505,1973.259115,-592.7601894,-1469.463131,-2225.002756,783.0433286,,,
1948,0.9735,-680.9857496,221.5468912,1041.744275,-907.9809995,1999.95605,-884.2740789,-1134.976249,-2375.92829,401.9954823,,,
1949,0.974,-463.5254916,450.8974407,1197.749723,-618.0339888,1977.407429,-1154.014206,-772.542486,-2468.350585,11.04917298,,,
1950,0.9745,-234.6516976,669.1453987,1324.262598,-312.8689301,1906.168475,-1395.338673,-391.0861626,-2499.993896,-380.1692036,,,
1951,0.975,-2.4513E-08,870.9167763,1418.167732,-3.2684E-08,1787.993327,-1602.305271,-4.0855E-08,-2470.07906,-762.0265527,,,
1952,0.9755,234.6516975,1051.243292,1477.152871,312.86893,1625.791849,-1769.817796,391.0861626,-2379.342681,-1125.120279,,,
1953,0.976,463.5254915,1205.68471,1499.765603,618.0339887,1423.557981,-1893.751533,772.5424859,-2230.018987,-1460.50981,,,
1954,0.9765,680.9857496,1330.438168,1485.449129,907.9809994,1186.27139,-1971.054822,1134.976249,-2025.784826,-1759.936742,,,
1955,0.977,881.6778784,1422.431823,1434.555967,1175.570505,919.7748606,-1999.8242,1469.463131,-1771.669119,-2016.028191,,,
1956,0.9775,1060.660172,1479.400486,1348.339276,1414.213562,630.6304215,-1979.351269,1767.766953,-1473.929038,-2222.478335,,,
1957,0.978,1213.525492,1499.9414,1228.921997,1618.033989,325.9577686,-1910.140141,2022.542486,-1139.895933,-2374.203687,,,
1958,0.9785,1336.509786,1483.548777,1079.244581,1782.013048,13.2589536,-1793.895023,2227.51631,-777.7948065,-2467.468264,,,
1959,0.979,1426.584774,1430.626261,902.9925805,1902.113033,-299.7663408,-1633.478256,2377.641291,-396.5417907,-2499.975583,,,
1960,0.9795,1481.532511,1342.476978,704.5059062,1975.376681,-605.4103931,-1432.839833,2469.220851,-5.524600001,-2470.925207,,,
1961,0.98,1500,1221.271456,488.6719583,2000,-896.1472322,-1196.920138,2500,385.6286247,-2381.032451,,,
1962,0.9805,1481.532511,1069.994178,260.8052851,1975.376681,-1164.817952,-931.5282971,2469.220851,767.2863928,-2232.510774,,,
1963,0.981,1426.584774,892.3700916,26.51672012,1902.113033,-1404.806989,-643.1991378,2377.641291,1130.051023,-2029.017273,,,
1964,0.9815,1336.509786,692.7728924,-208.4247745,1782.013048,-1610.205015,-339.0322811,2227.51631,1464.990047,-1775.562633,,,
1965,0.982,1213.525492,476.1173254,-438.2341594,1618.033989,-1775.954449,-26.51732444,2022.542486,1763.856154,-1478.387748,,,
1966,0.9825,1060.660172,247.7381697,-657.2527649,1414.213562,-1897.973991,286.6505768,1767.766953,2019.290269,-1144.810049,,,
1967,0.983,881.6778785,13.25887806,-860.0876261,1175.570505,-1973.259115,592.7601894,1469.463131,2225.002756,-783.0433286,,,
1968,0.9835,680.9857496,-221.5468912,-1041.744275,907.9809995,-1999.95605,884.2740789,1134.976249,2375.92829,-401.9954823,,,
1969,0.984,463.5254916,-450.8974407,-1197.749723,618.0339888,-1977.407429,1154.014206,772.542486,2468.350585,-11.04917298,,,
1970,0.9845,234.6516976,-669.1453987,-1324.262598,312.8689301,-1906.168475,1395.338673,391.0861626,2499.993896,380.1692036,,,
1971,0.985,2.50408E-08,-870.9167763,-1418.167732,3.33877E-08,-1787.993327,1602.305271,4.17346E-08,2470.07906,762.0265527,,,
1972,0.9855,-234.6516975,-1051.243292,-1477.152871,-312.86893,-1625.791849,1769.817796,-391.0861626,2379.342681,1125.120279,,,
1973,0.986,-463.5254915,-1205.68471,-1499.765603,-618.0339887,-1423.557981,1893.751533,-772.5424859,2230.018987,1460.50981,,,
1974,0.9865,-680.9857496,-1330.438168,-1485.449129,-907.9809994,-1186.27139,1971.054822,-1134.976249,2025.784826,1759.936742,,,
1975,0.987,-881.6778784,-1422.431823,-1434.555967,-1175.570505,-919.7748606,1999.8242,-1469.463131,1771.669119,2016.028191,,,
1976,0.9875,-1060.660172,-1479.400486,-1348.339276,-1414.213562,-630.6304215,1979.351269,-1767.766953,1473.929038,2222.478335,,,
1977,0.988,-1213.525492,-1499.9414,-1228.921997,-1618.033989,-325.9577686,1910.140141,-2022.542486,1139.895933,2374.203687,,,
1978,0.9885,-1336.509786,-1483.548777,-1079.244581,-1782.013048,-13.25895361,1793.895023,-2227.51631,777.7948065,2467.468264,,,
1979,0.989,-1426.584774,-1430.626261,-902.9925805,-1902.113033,299.7663408,1633.478256,-2377.641291,396.5417907,2499.975583,,,
